job_id,company_name,title,job_types,duties_clean,skills_clean,benefits_clean,detail_text_clean
311944,썬키스트,썬키스트 레시피 콘테스트,,,,상장 수여,"썬키스트 레시피 콘테스트 ■ 공모 내용 총 상금 2,000만원의 <썬키스트 레시피 콘테스트>가 시작됩니다! 요리에 관심 있는 누구나 참여 가능! 요리, 음료, 디저트까지 무엇이든 OK! 썬키스트와 함께라면 당신도 레시피 크리에이터! 달콤상큼한 썬키스트 시트러스로 여러분의 요리 실력을 마음껏 펼쳐보세요! ■ 지원 자격 - 썬키스트를 사랑하는 전국민 누구나 ■ 모집 기간 - 접수 기간: 3월 30일 (월) - 4월 26일 (일) - TOP 10 우수 후보작 발표: 5월 1일 (금) - TOP 1~4등 우승작 발표: 5월 15일 (금) * 수상자에 한해 개별 연락 예정 ■ 지원 방법 1. 썬키스트코리아 공식 인스타그램 @sunkistcitruskr 팔로우하기 (비공개 계정은 심사에서 제외됩니다) 2. 온·오프라인 구매처에서 썬키스트 시트러스 품종(오렌지, 만다린, 레몬 등) 중 1가지를 구매하고, 나만의 레시피를 자유롭게 완성한다. (요리, 음료, 디저트 등 모두 OK!) 3. 완성한 레시피 영상 또는 이미지 콘텐츠를 개인 SNS (인스타그램, 유튜브, 네이버 블로그 중 택1)에 업로드한다. 4. ​아래 구글폼 참여 신청서를 제출하면 참여 완료! - https://bit.ly/3NRTi0U ■ 공모 분야 아래 모집 부문 중 택 1 ① 영상: 숏폼(릴스/쇼츠) ② 이미지: 최소 5장 이상 - 계정태그 (인스타그램의 경우만): @sunkistcitruskr - 해시태그 (전 채널 공통): #썬키스트 #썬키스트레시피콘테스트 - 콘텐츠에 PLU 스티커가 보이는 썬키스트 시트러스 노출 필수! ■ 공모전 시상내역 총 상금 2,000만원 시상 규모 103명 1등: 1,000만원 (1명) 2등: 300만원 (1명) 3등: 200만원 (1명) 4등: 네이버페이 포인트 쿠폰 5만원 (100명) ■ 문의 사항 - 영상 또는 이미지 콘텐츠에 썬키스트 공식 PLU 스티커가 부착된 청과물이 반드시 노출되어야 참여가 인정됩니다. 정품 여부가 확인되지 않을 경우 선정 대상에서 제외될 수 있습니다. - 중복 참여는 가능하나, 우승작으로 선정될 경우 경품은 1인 1회에 한해 수령 가능합니다. - 1~10등 수상작은 썬키스트의 홍보 콘텐츠에 활용될 수 있으며, 필요 시 수상작의 일부를 변경하여 사용될 수 있습니다. - 비공개 계정은 심사 대상에서 제외되며, 수상작은 선정일로부터 3개월간 개인 SNS에 전체 공개 상태로 유지해야 합니다. - 다른 공모전 수상작이나 타인의 저작물을 도용한 경우에는 심사에서 제외되며, 수상 이후 해당 사실이 확인될 경우 수상이 취소되고 상금이 환수될 수 있습니다."
311943,그린케미칼,[그린케미칼] 케미칼연구팀 파일럿운영 신입사원 채용,NEW,"케미칼연구팀 파일럿운영 | 제조/가공 | 생산/제조/설비/조립 | 생산/제조 | 화학 | 화학/에너지/환경 | 연구개발/설계 | 그린케미칼에 지원한 이유와 본인이 회사에 기여할 수 있는 점을 기술해 주십시오. | 지원하신 직무가 무엇이라 생각하며 직무수행에 필요한 역량을 갖추기 위해 어떤 준비를 하셨는지 기술해 주십시오. | 살아오면서 어려웠던 순간을 극복하여 지금의 나를 만들어준 계기가 된 경험에 대해 기술해 주십시오. | 공동의 목표를 위해 협업했던 경험에 대해 기술해 주십시오. | 귀하를 채용하기 위하여 반드시 알아야 할 것이 있다면 무엇이고, 그 이유에 대하여 기술해 주십시오. | [그린케미칼] 케미칼연구팀 파일럿운영 신입사원 채용",,,"[그린케미칼] 케미칼연구팀 파일럿운영 신입사원 채용 ❖ 주요 ​업무 ​1) ​연구소 Pilot ​Plant 운영 및 관리 2) ​EOA, ​Acrylate Monomer ​연구품, 시양산품 Pilot ​제조 및 ​분석 ​3) 주간 ​근무 ❖ ​자격 ​요건(필수) • 전문대졸 ​이상 ❖ ​우대 사항 • 화학관련 ​전공 • ​화학관련 ​자격증 보유"
311942,디비하우스,2026 전라남도 청춘어람 육성사업 참여자 모집,,,,기타,"2026 전라남도 청춘어람 육성사업 참여자 모집 ■사업목적 섬∙해양 관광 아이디어만 있다면 누구나 도전 가능해요. 관광상품을 직접 기획하고, 개발하고, 운영까지 경험해볼 수 있는 기회를 준비해드립니다! ■지원 혜택 - 관광상품 개발비 → 신규 450만 원 / 기존 350만 원 - 성과평가 인센티브 최대 100만 원 - 역량 강화 교육 및 전문가 컨설팅 지원 ■모집정보 - 모집기간 : 2026. 3. 25.(수) ~ 4. 22.(수) -18시까지 - 모집규모 : 약 20팀 (신규 15팀, 기존 5팀) - 모집대상 : 만 18~45세 전남 거주(예정) 청년 ※ 전남 외 거주자의 경우 선정 후 1개월 이내 전입이 필요합니다. ■접수방법 이메일 : green@ijnto.or.kr ※ 제출 후 유선상 접수 확인 필수! *추진일정 공고 및 접수 → 선정심사 → 결과발표 → 협약 및 사전교육 자세한 사항은 전남관광재단 홈페이지 공지사항을 확인해주세요. https://ijnto.or.kr/plaza/notice/read/520 ■심사기준 아이디어 창의성 상품성, 실행 가능성, 활용 관광상품화 가능성 등 ■유의사항 - 참가신청서 등 제출서류는 반드시 재단 지정 서식을 사용해야 하며, 임의 양식 사용 시 심사 대상에서 제외됨 (※ 단, 발표자료는 자유양식으로 제출 가능) - 발표심사는 참가신청서에 기재된 신청자 및 팀원이 직접 참여해야 하며, 대리 발표는 불가함 - 본 사업을 통해 발생한 결과물은 전라남도 및 재단이 사업의 취지와 목적 달성을 위한 공익적 용도로 활용할 수 있음 - 사업 수행 및 사업비 집행에 대한 책임은 신청자에게 있음 - 팀원은 최대 2명까지 가능하며, 서로의 역할 분담을 명확히 해야 함 - 제출서류에 다음과 같은 문제 발생 시 선발 전후라도 제외될 수 있음 ㆍ모집 및 선정 과정 등 각 단계별로 요구하는 서류 등을 기한 내 제출하지 않은 경우 ㆍ참가신청서 등 제출서류의 내용이 허위로 작성되었거나 사실과 다른 경우 ㆍ기타 지원 자격에 위배되거나 참가 제한 사유가 확인된 경우(예: 연령∙거주요건 미충족, 유사 사업 중복 참여 이력 등) - 동일 또는 유사한 아이디어를 타 사업에 중복 제출하거나, 타 기관 선정 이력이 있는 콘텐츠일 경우 심사 제외 및 선정 취소 - 선정 이후 최종 결과물 미제출, 활동 중단 또는 장기 미이행 시 선정 취소, 사업비 환수 및 향후 재단 타사업 참여 불가 등 제재 조치 예정 - 본 사업의 목적에 부합하지 않는 활동이 지속될 경우 선정 취소 가능 - 선정 및 협약체결 이후 재단이 취하는 연락에 선정자가 응하지 않는 기간이 15일 이상인 경우, 사업 선정 취소 또는 협약 해약, 지원금 환수 등 제재 조치될 수 있음 ■문의 061-802-2144"
311941,산울림청소년센터,[산울림청소년센터] 생태공원 조성 프로젝트: 역곡습지 리와일딩 시민특강,,,,,"[환경 시민특강] 생태공원 조성 프로젝트: 역곡습지 리와일딩 역곡습지 보존과 생태환경 보호를 위한 생태공원 조성 프로젝트를 진행합니다. 시민 여러분의 많은 관심과 참여 바랍니다. 📍 일시 / 장소 - 2026년 4월 4일(토) - 산울림청소년센터 📍 프로그램 ① 특강 - 시간 : 15:30 ~ 17:00 - 주제 : 역곡습지 리와일딩 - 강사 : 김산하 대표 (생명다양성재단) ② 습지 정화활동 - 1차 : 10:00 ~ 12:00 - 2차 : 13:00 ~ 15:00 - 3차 : 17:00 ~ 18:00 📍 준비물 개인 물, 장갑, 장화 또는 운동화 📍 참여 신청 포스터 하단 QR코드 신청 링크 이용 https://form.naver.com/response/aq7PL3mO0X14RM_PJYTxTg 📍주최·주관·협력 #부천시지속가능발전협의회 #도시숲시민모임 #산울림청소년센터"
311939,주식회사 라쿤,[참가자 모집] 커넥트 커피 부산 2026,,,기타,행사 참여,"[참가자 모집] 커넥트 커피 부산 2026 부산일보 창간 80주년을 맞아 부산의 미래와 커피 산업의 가능성을 함께 이야기하는 국제 행사 커넥트 커피 부산 2026이 열립니다. 이번 행사는 주요 커피 생산국 주한 대사들과 함께 커피 생산부터 기술, 유통, 브랜딩까지, 부산이 글로벌 커피도시로 나아가기 위한 가능성과 방향을 이야기하는 자리입니다. 커피를 좋아하는 시민, 업계 관계자, 예비 창업자 등 모두에게 의미 있는 시간이 될 예정이니 여러분들의 많은 관심 부탁드립니다. 일시 : 2026.4.15.(수) 오후 1시 30분 ~ 4시 40분 장소 : 해운대 웨스틴조선호텔 그랜드볼룸 신청기간 : 2026.3.31.(화) ~ 4.13.(월) 신청인원 : 선착순 200명 / 무료 혜택 : 참석자 대상 무료 커피음료 제공 사전신청은 포스터 내 QR코드 또는 신청 링크를 통해 가능합니다. 신청 링크 : https://forms.gle/LAnoKcMEfivXbz8N9"
311938,네일팁 제작소,네일팁 제작소 신입 모집,,,,,"🩷 네일팁 제작소 신입 부원 모집! 🩷 같이 네일팁 만들고, 사진 찍고, 예쁜 취미 가질분들 구해요 ⌯ ‘ ᵕ ‘ ⌯ 🩷 인스타 네일 디자인 따라 만들어보고 싶은 분 🤍 네일팁 만들면서 취미로 피드 꾸며보고 싶은 분 🩷 예쁜 거·아기자기한 거 좋아하는 분 🤍 전공은 아니지만 네일에 관심 생기신 분 🩷 가성비 좋은 취미, 오래 할 취미 찾는 분 🤍 요즘 유행하는 네일 디자인 직접 만들어보고 싶은 분 이 중 하나라도 해당된다면 네일팁 제작소랑 잘 맞아요 ૮₍´｡❛ั ꒳ ❛ั ｡`₎ა 💅 네일팁 제작소는 이런 동아리예요! 네일팁 제작을 중심으로 만들고 · 찍고 · 공유하고 · 같이 예쁜 것 보러가는 취미 네일 동아리입니다. 📌 활동 내용 - 인스타/핀터레스트 네일 디자인 레퍼런스 따라 만들기 - 젤네일·오버레이 기초로 네일팁 제작 - 컬러 조합 & 아트 포인트 연습 - 계절·테마별 네일팁 만들기 - 완성한 네일팁 촬영 & 피드백 - 직접 만든 네일팁 미니 전시 - 예쁜 네일 재료 태무/알리깡 - 원하는 사람에 한해 네일팁 판매 경험 (소소하게!) - 코엑스 네일 박람회 같이 놀러 가기 🚌💅 📌 이런 분께 추천해요 - 혼자 하기엔 심심해서 취미가 오래 안 가는 분 - 결과물이 남는 취미를 하고 싶은 분 - 네일샵 안 가도 네일을 즐기고 싶은 분 - 네일 좋아하는 친구들 만들고 싶은 분 - 전공 아니어도 가볍게 네일을 즐기고 싶은 분 💌 모집 안내 ❣️신규 부원 5명 추가 모집❣️ -활동 난이도: 네일 초보 완전 환영! 네일 처음이어도 괜찮아요 부담 없는 취미 모임 위주로 진행합니다 -재료 공유 시스템 / 개인 도구 지참 가능 -정기 모임: 주 1회 (시간·장소는 공지 예정/시험기간 조율 가능) 지원링크 : https://forms.gle/wiLj1dVDeBBzsKdx7 관심 있으신 분은 댓글 또는 메시지로 문의 주세요! 예쁘고 편안한 분위기에서 함께 네일 만들어봐요 ~!"
311935,인천구월그린컴퓨터아트학원,SNS 기반 브랜드·제품 홍보 및 콘텐츠 제작 실무자 양성과정,,,,,"📢 전공/학력/경력 상관없이 누구나 가능! ❤️디자이너, MD, 마케터 등 다양한 분야 취업가능 ✅ 포토샵/일러스트/프리미어프로 ✅ 피그마/챗GPT/노션 ✅ 기획 및 콘텐츠 제작 ✅ 브랜딩, 포스터, 카드뉴스, 상세페이지, 숏폼 등 포트폴리오 다수 제작 🌟 훈련비 최대 100% 지원 (자비 부담 0 원 ~ 300,000만 원) 🌟 훈련수당 월 최대 80만원 🌟 교재비 무료 🎯 취업특강, 이력서/자소서 컨설팅, 모의면접 등 진행 📱 전화문의 032-463-2266 💬 카톡문의 greengu (카톡ID) 🚇 인천예술회관역 10번출구 도보 10분 인천고용복지+센터 옆 포트폴리오 보러가기"
311934,인천구월그린컴퓨터아트학원,"전산회계1급,전산세무2급 자격증 취득과 인사급여실무",,,,,"【 경리사무 취업을 위한 전산세무회계 자격증 】 Ⅰ. 한국세무사회 자격증 - 전산회계1급, 전산세무2급 시험대비. Ⅱ. 한국공인회계사회 자격증 - FAT1급, TAT 2급 시험대비. Ⅲ. 한국생산성본부 - ERP 인사 시험대비 ( 학원자체시험 ) ◈ 본 과정 수업시 더존프로그램 및 ERP 프로그램 습득으로 취업처 다양 ◈ 높은 자격증 취득율. 경리실무 취업에 필요한 실무과정  교육시간 : 9:0 0 - 14:00 (일일 5시간)  훈련비 최대 전액 지원(유형별 상이)  매월 훈련 장려금 지급. 교재비 무료"
311933,성북창작소,2026 성북창작소 4월 메이커 크리에이터 2D프로그램 활용 역량 강화과정,,,,,"주제 : 2026 성북창작소 창작자 역량강화 프로그램 [메이커 크리에이터 프로그램] 부제 : 2D 프로그램 활용 역량 강화 교육 일정 : 2026.04.14.(화) ~ 04.23.(목) *매주 화, 목 총 4회차 시간 : 19:00 ~ 22:00 (총 3시간) 장소 : 온라인 ZOOM 실시간 교육 💻 참여혜택 교육비 전액 무료 지원 제작 도면 결과물 사후 가공을 위한 성북창작소 레이저커팅 장비 이용료 및 재료비 무료 지원 🔧 교육내용 -AutoCAD 기초 및 인터페이스 이해 기본 환경 및 화면 조작 방법 학습 주요 명령어 실습을 통한 기초 도면 작성 -도면 해독 및 명령어 활용 기계 도면 해독 및 제도 기초 이해 객체 생성·편집 및 단축키 활용 실습 -기계설계 기초 및 도면 설계 기계설계 기본 개념 이해 치수 기입 및 기계 요소 기반 도면 설계 실습 -종합 설계 프로젝트 기계 요소를 활용한 종합 도면 설계 출력 설정 및 최종 결과물 완성 📐"
311930,수완뉴스,2026 수완뉴스 청소년/청년 편집국장 모집,,,취재/인터뷰/기사 경험 | 콘텐츠 기획/제작 경험 | 휴학 중/시간 투자 가능,활동비 | 인턴쉽 기회,"최소 자격 민법상 만 20세 이상 성인 (학력·경력 무관) 휴학생 지원 가능 상당한 수준의 한국어 구사 능력 (기사 작성 및 교정 기준) 우대 자격 WordPress 블로그 툴 활용(구텐베르크 에디터)이 능숙하신 분 Gemini, ChatGPT 등 생성형 AI를 업무에 적극적으로 활용할 수 있는 분 미디어 콘텐츠 창작 및 저널리즘에 깊은 관심이 있는 분 활동 소개 수완뉴스 편집국은 기사의 기획부터 취재, 편집, 최종 송출까지 미디어 제작의 전 과정을 진두지휘하는 심장부입니다. 변화하는 미디어 환경 속에서 새로운 시각으로 세상을 담아낼 열정적인 리더를 기다립니다. 편집국장은 발행인으로부터 지면 편집 권한을 위임받아 수완뉴스의 보도 방향을 결정하는 핵심 보직입니다. 기획: 기사 주제 발굴 및 팀원별 기획안 검토/확정 취재 및 인터뷰: 사회적 메시지가 담긴 현장 취재 및 인터뷰 진행 편집: 기사 내용 검수, 헤드라인 작성, 최종 송출 관리 리더십: 팀원 간 커뮤니케이션 조율 및 프로젝트 매니지먼트 활동의 가치와 장점 활동을 통해 얻을 수 있는 것 : 사회의 다양한 분야를 깊이 관찰하고 탐구하며, 전문성을 키울 수 있는 기회입니다. 경험과 네트워크 형성 : 다양한 주제에 대해 기사를 쓰며 독자들과 소통하고, 동료 기자들과의 네트워크도 쌓을 수 있어요. 포트폴리오 활용 가능 : 편집국장 활동은 향후 본인의 포트폴리오로 활용 가능합니다. 참여 지원 관련 혜택 공식적인 활동 종료 후 수완뉴스 대표자 명의의 활동 증명서를 발급해 드립니다. 타 언론사/방송사 견학 및 현장 취재 연수 지원 공식 활동 기간 동안 홈페이지 하단 크레딧에 이름이 명시됩니다. 다양한 분야의 전문가 및 동료 기자들과의 네트워크 형성 기회 제공 모집 일정과 구체적인 절차 모집 인원: 1명 모집 기간: 정원 충원 시 자동 마감 (빠른 지원 권장) 활동 시간: 주당 약 4시간의 활동을 기준으로 합니다. 팀 미팅은 주 1회 진행되며, 미팅 시간 외에는 자율적으로 활동합니다. 선발 과정 안내 : 1차 서류 심사 -> 2차 인터뷰 -> 합격자 발표 지원 방법 : 수완뉴스 커리어 공고 하단 “이 채용에 지원하기”을 클릭하고 지원서를 작성해주세요. 자주 묻는 질문 Q. 지원서 작성 시 반드시 관련 경험이 있어야 하나요 ? 네, 언론 경험보다 지원자의 열정과 성실함, 그리고 새로운 도구를 배우려는 태도를 가장 중요하게 평가하며, 무엇보다 청소년/청년 언론에 대한 이해와 존중이 중요합니다. Q. 비수도권 거주자도 활동이 가능한가요? 미팅은 서울 진행이 원칙이나, 상황에 따라 지역 개최 또는 원격 참여 옵션을 제공하므로 전국 어디서든 지원 가능합니다. 기업의 철학 및 비전 수완뉴스는 청소년 및 청년 미디어에서 글로벌 미디어로 성장하며, 진실과 다양성을 추구하는 언론사입니다. 다음 세대의 목소리를 담아, 더 나은 미래를 만들어 나가고자 합니다. 유의 사항 및 안내 유연한 근무 형태: 본업이 있더라도 겸업이 가능합니다. 단, 소속처의 겸업 금지 조항을 확인해 주세요. 원격 업무 이해도: 원격 근무 환경에 익숙하고 실시간 소통이 원활해야 합니다. 병역 관련: 군필 남성의 경우 주민등록초본(뒷자리 마스킹) 제출이 필요합니다. 평등 채용: 수완뉴스는 다양한 배경을 가진 모든 청소년과 청년을 환영합니다. 장애, 성별, 인종, 국적, 성 정체성 등 어떤 이유로도 차별하지 않습니다. 개인정보 처리 : 제출한 자료는 수완뉴스의 개인정보 처리방침에 따라 일정 기간 보관되며, 자료 반환 요청 시 법률이 정한 절차에 따라 반환 가능합니다."
311929,도화사랩,부산 영화/웹드라마 연출 및 연기 기초 클래스 교육,,,,,"도화사랩 교육팀 ‘CLASS LAB’ 모집 🎬 누구나 영화를 만들고 참여할 수 있는 교육입니다. 연기와 연출 분야에 도전하고 싶은 모든 분들을 모집합니다. 과정이 끝나면 단체에서 활동을 이어서 진행할 수 있습니다. 아직 해보지 못하고 고민 하거나 기회가 없던 분들을 위한 교육이며, 경력이 많은 분들에겐 아쉬운 교육이 될 수도 있으니 참고 부탁드립니다. 📍교육 일시 모집 기수 참여자 분들의 시간에 맞춰 진행합니다. 📍교육 장소 부산 중구 내 공간에서 진행 📍모집 기간 상시모집 📍모집 대상 부산에서 진행하는 교육을 참여할 수 있는 만 18세 이상 누구나 📍모집 분야 연기 / 연출 (연출은 촬영, 음향, 각본, 연출 등의 종합적인 교육을 진행합니다.) 📍지원 방법 상단 프로필 링크의 네이버 폼으로 신청 부탁드립니다. ‘CLASS LAB(교육팀) 모집‘ 📍참가 회비 월 10,000원"
311928,도화사랩,부산 영화/웹드라마 연출 및 연기 기초 클래스,,,,,"도화사랩 교육팀 ‘CLASS LAB’ 모집 🎬 누구나 영화를 만들고 참여할 수 있는 교육입니다. 연기와 연출 분야에 도전하고 싶은 모든 분들을 모집합니다. 과정이 끝나면 단체에서 활동을 이어서 진행할 수 있습니다. 아직 해보지 못하고 고민 하거나 기회가 없던 분들을 위한 교육이며, 경력이 많은 분들에겐 아쉬운 교육이 될 수도 있으니 참고 부탁드립니다. 📍교육 일시 모집 기수 참여자 분들의 시간에 맞춰 진행합니다. 📍교육 장소 부산 중구 내 공간에서 진행 📍모집 기간 상시모집 📍모집 대상 부산에서 진행하는 교육을 참여할 수 있는 만 18세 이상 누구나 📍모집 분야 연기 / 연출 (연출은 촬영, 음향, 각본, 연출 등의 종합적인 교육을 진행합니다.) 📍지원 방법 상단 프로필 링크의 네이버 폼으로 신청 부탁드립니다. ‘CLASS LAB(교육팀) 모집‘ 📍참가 회비 월 10,000원"
311927,사단법인 해피기버,[해피기버] '의(衣)풍당당' 대학생 의류 지원 사업 (~4/15),,,기타,활동비,"안녕하세요. 이웃에게 행복을 전하는 해피기버 입니다. 🧡 해피기버에서 저소득 대학생을 대상으로 의류 지원 사업을 실시하고자 하니, 많은 관심과 신청 부탁드립니다. *사업 취지 - 경제적 부담을 겪는 저소득 대학생들에게 의류 구매 비용을 지원하여 실질적인 생활 안정에 기여 - 퍼스널 컬러와 스타일링 교육을 통해 자기 탐색의 기회를 제공함으로써, 경제적 한계로 시도하지 못했던 자신만의 스타일에 도전하고 사회 진출 과정에서 당당하게 역량을 발휘할 수 있도록 도움 *지원 대상 : 서울, 경기, 인천 지역 거주 한국장학재단 기준 0~3분위 재휴학생 15명 *지원 내용 1. 패션 스타일링 및 퍼스널 컬러 교육 1회 - 4/30(목) 15:00-18:00 서울 인근 대면 강의, 불참 시 의류 구매 지원 제외 2. 의류 구매 지원 (아래 유형 중 택 1) - (유형 1) 오프라인 의류 구매 지원 1인 300,000원 3명 - (유형 2) 온라인 의류 구매 지원 1인 230,000원 12명 * 인턴, 실습, 교생 등 공적 상황에서 필요한 옷 * 경제적인 부담으로 도전하지 못했던 스타일의 옷 * 취미생활, 아르바이트, 교내외 활동을 위한 옷 *진행 일정 (기관 사정에 따라 변동될 수 있음) 구글폼 접수(4/15) → 선정 안내(4/22) → 패션 스타일링, 퍼스널 컬러 교육(4/30) → 의류 구매(~5/15) → 후기제출(~5/22) *후기 제출 - 지원 사업 후기 (양식 제공) - 의류 구매 전후 사진 및 영상 *신청 방법 - 구글폼 제출 : [해피기버] '의(衣)풍당당' 대학생 의류 지원 사업 (~4/15) - Google Forms * 문의 : 해피기버 사업기획부 blnkwon@happygiver.or.kr * 자세한 내용은 구글폼을 참고해주세요."
311924,넥스트러너스,"[인턴십기회 100% 보장] AI 시대, 개발자 취업경쟁력 완성! <AI 헬스케어 초격차 캠프> 6기 모집!",,,,,"AI 시대, 개발자 직무 괜찮을까? 🤔개발자는 포화 상태지만, 👉 의료 데이터를 다루는 개발자는 기업이 먼저 찾고 있다는 사실!! 🚀단 6개월, 실무 프로젝트 + 인턴십 기회 100%로 취업 경쟁력을 완성하세요. ✅ 실제 의료 데이터 기반 프로젝트 수행 ✅ AI × 웹 개발 융합 커리큘럼 ✅ 데이콘 의료 AI 해커톤 참여 ✅ 전문 취업 매니저들의 맞춤 인턴십 매칭 6회 제공 ✅ 현업전문가인증 나노그리드 수료증 ✅ 실전 프로젝트로 포트폴리오 완성까지! 📆일정 - 모집 기간 : ~2026년 05월 08일 학습 기간 : 2026년 05월 14일 ~ 2026년 11월 06일 💻교육 관련 - 교육 방식 : 100% 실시간 교육 - 교육 시간 : 평일 10시~19시 - 교육비 : 50만원 (1,690만원 국비지원) 🚩 지원 자격 - AI·헬스케어 개발자로 취업을 희망하는 취업준비생, 졸업(예정자), 휴학(예정)자 - 비전공자도 신청 가능 - 의료·AI 관련 분야 경력 전환을 희망하는 누구나 🎁 교육 혜택 - 훈련장려금 월 최대 90만원 지원 (훈련장려금 30만원+국민취업제도 1유형 60만원) - 맥북 교육 기간 내 무상 대여 - 수료생 대상 인턴십 프로그램 제공 👉 바로 신청하기 - 링크 : https://bit.ly/4saCiBf 헬스케어 AI는 지금 가장 빠르게 성장하는 분야! 실제 의료 데이터를 다루며 차별화된 AI 인재로 도약하세요🚀"
311923,샘표식품,[샘표식품] ERP 운영/개발 및 Process Innovation(정규직),"NEW, EXPERIENCED",,,,﻿ [샘표식품] ERP 운영/개발 및 Process Innovation(정규직) 채용 구분 IT 채용 형태 일반채용 신입/경력 마감일 2026.04.19 오후 11:59
311922,샘표식품,[샘표식품] 플랫폼개발(정규직/본사) 채용,"NEW, EXPERIENCED",,,,[샘표식품] 플랫폼개발(정규직/본사) 채용 채용 구분 IT 채용 형태 일반채용 신입/경력 마감일 2026.04.19 오후 11:59
311921,윈스펙,처음부터 제대로 배우는 AI 기초 (feat. 직무별 현업 데이터 분석 실습),,,,,"📢 교육 안내 • 모집 기간 : ~4/7(화) 15시 • 학습 기간 : 4/8(수) ~ 5/8(금) (1회차) • 수강 혜택 : 내일배움카드 보유 시 수강료의 90% 국비지원 📘 이 강의는 어떤 강의인가요? 본 과정은 AI의 작동 원리와 데이터 기반 문제 해결 과정을 이해할 수 있도록 설계된 교육 과정입니다. Python을 활용한 데이터 구조화·전처리·분석과 통계 및 AI 기초 수학 개념을 학습하며, 데이터 분석 결과를 해석하는 역량을 기를 수 있습니다. 품질·생산·자재·전략기획 등 직무 시나리오 기반 실습을 통해 실제 산업 데이터를 분석하고 문제 진단과 판단에 활용하는 실무형 분석 역량을 학습합니다. 👩‍🎓 추천 수강 대상 • AI와 데이터 분석을 처음 배우는 비전공자 및 입문자 • AI·데이터 분야 취업 또는 직무 전환을 준비하는 학습자 • Python 기반 데이터 분석 역량을 기초부터 학습하고 싶은 학습자 • 데이터 분석 결과를 실제 업무 의사결정에 활용하는 방법을 배우고 싶은 학습자 🚀 이 강의를 들으면, 한 달 후, 이렇게 달라집니다! • AI 기초 이해 : 데이터, 통계, AI 모델 구조 등 AI 결과가 생성되는 원리 이해 • 데이터 분석 역량 : Python 기반 데이터 전처리·분석·시각화 수행 경험 • 실무 적용 능력 : 직무 시나리오 기반 실습을 통해 데이터 분석 결과를 문제 진단과 판단 근거로 활용 • AI 학습 기반 마련 : 향후 AI·데이터 심화 교육으로 확장 가능한 기초 역량 형성 👉 지금 신청하고 AI·데이터 분석 역량을 기초부터 쌓아보세요! https://vo.la/uCRXLh 🚨선착순 모집 마감 주의🚨"
311919,주식회사 리버티,예거마이스터에서 홍보대사로 활동할 대학생 분들을 모집합니다!,,,기타,행사 참여 | 수료증 및 인증서,프로그램 개요 프로그램명: JÄGERMEISTER FEIERSTARTERS 3기 성격: 예거마이스터 대학생 홍보대사(브랜드 커뮤니티) 프로그램 운영 방식: 팀 단위 활동(콘텐츠 미션 + 팀 프로젝트) 모집 인원: 20명 활동 기간: 2026년 3월 ~ 11월 모집 일정(예정) 지원 접수: 2026.03.16(월) ~ 2026.04.10(금) 최종 발표: 2026.04.17(금) ※ 일정은 운영 상황에 따라 변경될 수 있습니다. 필수 일정(오프라인) 오리엔테이션(OT): 2026.04.22(수) 워크샵 & 마이스터 클래스(1박 2일): 2026.05.13~14 (수~목) 해단식: 2026.11.13(금) ※ 상기 일정은 선발자 필수 참여 일정입니다. 활동 내용 (1) 콘텐츠 미션(개인/팀) 예거마이스터 브랜드 무드를 반영한 콘텐츠 제작 및 업로드(피드/릴스/스토리) 미션별 업로드 가이드 제공(해시태그/캡션/표기 등) (2) 팀 프로젝트: 자체 파티 운영(핵심 미션) 기간: 2026년 7월 ~ 10월 팀별 컨셉 기획 후 자체 파티 운영 및 결과물 제작(리캡 콘텐츠/사진/리포트 등) 팀별 운영 예산 지원(가이드 및 제출 기준 제공) (3) 해단식/리유니온 2026.11.13(금) 1부 시상 / 2부 전 기수 리유니온(파티) 진행 활동 혜택 예거마이스터 공식 커뮤니티 프로그램 참여 및 브랜드 경험 제공 오리엔테이션(OT) 및 워크샵/마이스터 클래스 참여 기회(1박 2일) 팀 프로젝트(자체 파티) 운영 예산 지원 우수 활동자 시상 및 예거마이스터 독일 투어 공식 콘텐츠/채널 리그램 및 하이라이트 노출 기회(우수 콘텐츠 대상) 지원 자격 대한민국 거주 대학생(재학생) 만 26세 이하 개인 인스타그램 계정 운영 중(콘텐츠 업로드 가능자) 팀 활동 및 필수 일정(OT/워크샵/해단식) 참여 가능자 ※ 타 브랜드 서포터즈/홍보대사 활동 중인 경우 지원 제한 가능 지원 방법 지원서 제출 지원 링크: [https://forms.gle/wNM9JXJcDTviJSdV6] 우대 사항 숏폼(릴스) 제작 경험 또는 사진/영상 콘텐츠 제작 경험 팀 프로젝트/행사 기획·운영 경험 음악/DJ/파티 컬처 등 나이트 컬처 관심 유의 사항 미션 업로드는 운영 가이드(해시태그/캡션/표기 등) 기준에 따라 진행됩니다. 주류 브랜드 프로그램 특성상 책임감 있는 참여 및 운영 규정 준수가 필요합니다. 일정/장소 등 운영 세부 사항은 선발자 대상 별도 공지 예정입니다.
